sku,product_name,dsc_product_brand_name,dsc_image_url,bi_category_one,bi_category_two,bi_category_three
FA113MW0Y1JCGNAFAMZ,Gunners T-Shirt - Red,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/57/178672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0S2THZNAFAMZ,Men's long sleeve t-shirt 3D wolf - Grey,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/47/160791/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW16VZRMNAFAMZ,White Kenya Color Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/72/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA09190HNAFAMZ,Mens Casual Short Sleeve Shirt Business Slim Shirt Dot Print,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/174881/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0IM5Q6NAFAMZ,T-Shirt + Cap,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/31/266942/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1J1DTYNAFAMZ,Black Fuel Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/443462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW03PRC0NAFAMZ,Money Heist - The Professor Fashion Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/240672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW04AZ7QNAFAMZ,Men's Fashion TShirts Plain - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/230662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1BGQE4NAFAMZ,Navy Blue  Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/722652/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA05ERPPNAFAMZ,Branded Tupac T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/087181/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0JKQYINAFAMZ,White Custom RoundNeck Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/32/880762/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA05QNYENAFAMZ,Scoop neck Chelse.a Home Jersey kit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/642182/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0EOW6GNAFAMZ,Gray Plain T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/676072/1.jpg,Men's clothing,T-shirts,Short sleeves
BA887MW11U6H2NAFAMZ,BE HUMBLE WHITE HOLIDAY TSHIRT GOOD FIT LATEST FASHION,254redink,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/63/553862/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA05LMVSNAFAMZ,Grey T shirt_Daddy,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/407512/1.jpg,Men's clothing,T-shirts,Short sleeves
DO698MW06WNOCNAFAMZ,Navy Blue Swim Or Sink Design T-shirt,Dona jewels,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/601372/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW1HJ4TMNAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/89/912362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1HUW7UNAFAMZ," 254 White cotton hoodie",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/461082/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA009846NAFAMZ,NEVER GIVE UP Print Men Cool T Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/430422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW02EIMQNAFAMZ,Real Dad White Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983AA1NBUXONAFAMZ,Money Heist T-shirt and Hoodie Bundle (2-in-1) - Maroon & White,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/650652/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0X3E16NAFAMZ,Men's Teen Plain Hipster Hip Hop Long Sleeve T-Shirts-Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/55/585482/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1DCPDSNAFAMZ,2 Piece Short -sleeved Shirt Mens Soprtswear Trousers Pants,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/82/893952/1.jpg,Men's clothing,T-shirts,Short sleeves
TS703MW0FSFPENAFAMZ,Add Jesus White T-shirt,Tshirt,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/520962/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0OJ4A9NAFAMZ,Bob Marley - 'Wake Up & Live' Print - Black Cotton T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/41/202801/1.jpg,Men's clothing,T-shirts,Short sleeves
25191MW13WDUINAFAMZ,NAIBOI CLOTHING WORLDWIDE WHITE TSHIRT HIGH QUALITY,254redink,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/015962/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1DGRB4NAFAMZ,White Wajinga Nyinyi T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/83/083072/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1MBRWDNAFAMZ,Printed Round Neck T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/97/967101/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0NXFZFNAFAMZ,Round Neck Plain T-Shirt - Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/191531/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA18YXBJNAFAMZ,Death Beetle Skull Print Fashion T Shirts Trend Retro Style,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/532591/1.jpg,Men's clothing,T-shirts,Short sleeves
TS156AA0ZVQ1DNAFAMZ,Father-Blessed Man_Black T shirt,T SHIRTS HOUSE KENYA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/266641/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA02HPI0NAFAMZ,2 in 1 Men's Fashion Short Sleeve Set - Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/185432/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0FVUV0NAFAMZ,NAME OF JESUS,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/680572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA12DX4XNAFAMZ,Summer Men's Cool And Thin Breathable Collar Hanging Dyed Gr,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/474881/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA02IH3WNAFAMZ,Fitting V-Neck T-Shirt - White,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/221212/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1L11JONAFAMZ,v neck tshirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/786772/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1B83ZONAFAMZ,By the grace of God,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/320372/1.jpg,Men's clothing,T-shirts,Short sleeves
NO686AA0XQ17JNAFAMZ,A Pack of 3 Round Neck Plain T-Shirt - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/641951/1.jpg,Men's clothing,T-shirts,Short sleeves
MC051AA0QJ9JENAFAMZ,"Fashion, Round Neck, Gym, Sports, Fashion T-Shirt",MCD ORIGINAL,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/568842/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0GTJQMNAFAMZ,2 Piece short -sleeved shirt mens soprtswear Trousers Pants,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/252462/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA0ZJXMINAFAMZ,University Blue Electric T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/59/716602/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA1CLBRUNAFAMZ,Teal Blue Aztec T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/81/616602/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA18RUUPNAFAMZ,'Hustle N Grind' Print - White Cotton T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/202801/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1GCIQENAFAMZ,Black Plain Tshirt fashion (cotton),Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/87/924182/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA12H191NAFAMZ,Men's Casual Short Sleeve Finger Pattern T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/620181/1.jpg,Men's clothing,T-shirts,Short sleeves
UN811AA1NA74KNAFAMZ,US Air Force Men's Pure Cotton Casual T-Shirt(Color:White),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/57314/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0KECFZNAFAMZ,Cotton Short Sleeved T-shirt Harajuku Wind- Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/261631/1.jpg,Men's clothing,T-shirts,Short sleeves
GA589AA0HMNKJNAFAMZ,55%Linen 45%Cotton Breathable Cool Short Sleeve Men T Shirt,Gaupucean,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/29/610451/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW05GGT6NAFAMZ,Kwa Ground Vitu Ni Different,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/166362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1GUSFMNAFAMZ,2-in-1 Men's Short Sleeve Shorts Set -Red,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/88/776562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1B78I2NAFAMZ,Kenyan Flag T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/279562/1.jpg,Men's clothing,T-shirts,Short sleeves
AB155MW12WRD2NAFAMZ,Plain grey t shirt 100% COTTON,Abizan,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/65/353862/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0H0EYWNAFAMZ,"3 Colour Pack Cotton Tshirt (Blue,White,Grey)",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA121GINNAFAMZ,Men's Shirt Stylish Slim Fit Button Down Long Sleeve Floral Shirt-CS43,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/63/893471/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0DUXXSNAFAMZ,Fashion Stay Humble Hustle Hard Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/23/278672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1G08ACNAFAMZ,Kwa Ground Vitu ni different Funny Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/87/350772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0ECVZUNAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/115962/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0AXMBONAFAMZ,Fashion Men's Long Sleeve T-Shirt Casual Shirt Slim Fit Stretch T-Shirt Tee Tops (Black),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/18/36474/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0NOEGANAFAMZ,"Plain Cotton 3 Pack Tshirts Blue, Black, Grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/769642/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0F5UWANAFAMZ,Black Utajua Hujui Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/25/467562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA03UBWQNAFAMZ,v neck tshirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/453962/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW049V3KNAFAMZ,Gunners T-Shirt -Navy,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/178672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1KPM72NAFAMZ,White/Red/Black Striped V-neck T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/253662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA15QTO2NAFAMZ,White Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/115762/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0MDJ9NNAFAMZ,Black Men/Women Fashion Couple THE KING/HIS Queen Golden Letter Print T-Shirts,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/37/583051/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0H0OUGNAFAMZ,v neck tshirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/585672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA19GPUZNAFAMZ,Fashion Men's Autumn Casual Formal Solid Slim Fit Long Sleeve Dress Shirt Top Blouse Menstye,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/362731/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW02PYLUNAFAMZ,Men's 3D Baseball Uniform-Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/570482/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0XDXQ2NAFAMZ,Kenyan monster T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/077562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0ZSHMANAFAMZ,Kwa Ground Vitu ni different,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/115762/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0NOXRUNAFAMZ,Two Pack V-neck Tshirts White And Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/794682/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0LKRHCNAFAMZ,The Punisher Fashionable Tee,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/240672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0VONH2NAFAMZ,Scoop neck Soccer LFC Short Sleeve Designer T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/53/218262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0AXPYTNAFAMZ,African Printed T Shirt Short Sleeve Casual Shirt Top Blouse,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/18/369461/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1F72KBNAFAMZ,Round Neck Branded Tshirt-Red,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/85/990331/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA19BQG4NAFAMZ,Elegant Branded Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/130212/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA19W0YZNAFAMZ,Men's Short Sleeve Printed Shirt Fashion Trend Lapel Slim Shirt-Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/77/076971/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0U7D0MNAFAMZ,Men's cotton denim men's shirt-Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/731942/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MFHTSNAFAMZ,Fashion - Be Fearless Be Strong Be You - Grey T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/140672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0QMFRCNAFAMZ,Two pack V-neck tshirts white and black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/716872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0WFHURNAFAMZ,whiskyky store Men's Cotton Linen Printed Short Sleeve Casual Henley Shirts Tie Summer Tops,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/470691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW00FP16NAFAMZ,T Shirt Men Long Sleeve New Fashion Print Spring Men's Brand Clothing Casual Slim V-neck Cotton T s,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/732282/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0SBKA8NAFAMZ,2 In 1 Men's Short Sleeve Dress Set Trouser+T-shirt Pants,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/47/568752/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0RJZMYNAFAMZ,T Shirts Men V Neck T-Shirt Brand Cotton Mens Patchwork tshirt  Size Man Tees Tops M40(#White),Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/46/282282/1.jpg,Men's clothing,T-shirts,Short sleeves
TS156AA0JT8R2NAFAMZ,Maroon T-Shirt_Born to Lead,T SHIRTS HOUSE KENYA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/33/27707/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA0WGHA2NAFAMZ,Plain Cotton Lycra T-shirt - Clay,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/516602/1.jpg,Men's clothing,T-shirts,Short sleeves
TS703MW1E8L5INAFAMZ,Add Jesus White T-shirt,Tshirt,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/84/381462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0J3SBGNAFAMZ,Aki Wewe,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/32/089372/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA17DH68NAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/72/852272/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0AM6WBNAFAMZ,Men Classic Chinese Style Kung Fu Shirt Tops Tang Suit 3/4 Sleeve Blouse NY/L,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/17/831531/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0WSYVMNAFAMZ,Scoop Neck Mancheste.r United Home Jersey Kit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/55/099282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA02E1KUNAFAMZ,Heavy weight plainTshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/014462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0FTJRCNAFAMZ,Grey Plain Cotton Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW14ZJHQNAFAMZ,Jungle Green Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/842862/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW04XL3QNAFAMZ,Polo Tshirt / Shirt Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/08/285462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0XDJLQNAFAMZ,Black Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/059262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0RX78WNAFAMZ,Customized Know Jesus Know Peace Tshirt - (Maroon Printed in Yellow),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/46/898672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA15SCLJNAFAMZ,3-in-1 Print Men Trend Short Sleeve T-Shirt Black Blue White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/186951/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA048RD9NAFAMZ,Round Neck T-shirt- Yellow,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/127181/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1GQLEYNAFAMZ,v neck tshirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/88/580842/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0WUZIMNAFAMZ,Vegetarian Weed Ganja Leaf Styled Slogan men's (woman's available) t shirt white,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/55/193422/1.jpg,Men's clothing,T-shirts,Short sleeves
